,x,y,0,1,2,3
0,19,1,33.32999999999997,32.99999999999994,32.669999999999916,-2.842170943040403e-14
1,19,2,32.99999999999994,32.669999999999916,32.33999999999989,-0.33000000000005536
2,19,0,0.0,0.0,0.0,0.0
3,19,3,32.669999999999916,32.33999999999989,32.00999999999986,32.00999999999986
4,19,4,32.33999999999989,32.00999999999986,31.67999999999985,-0.990000000000109
5,19,5,32.00999999999986,31.67999999999985,-1.3200000000001362,31.349999999999838
6,18,3,-0.990000000000109,32.33999999999989,-0.990000000000109,31.67999999999985
7,17,0,30.689999999999813,-2.3100000000001746,31.019999999999825,30.3599999999998
8,16,0,30.3599999999998,30.689999999999813,30.689999999999813,30.029999999999788
9,16,1,30.3599999999998,31.019999999999825,-2.3100000000001746,30.3599999999998
10,15,1,30.029999999999788,30.689999999999813,30.029999999999788,30.029999999999788
11,15,2,30.3599999999998,-2.9700000000001996,29.699999999999775,-2.9700000000001996
12,15,0,30.029999999999337,30.3599999999998,30.3599999999998,29.699999999999356
13,14,0,29.69999869873423,30.029999999999788,30.029999999999788,29.36999833000538
14,17,1,30.689999999999813,-1.9800000000001612,31.349999999999838,30.689999999999813
15,17,2,31.019999999999825,-1.6500000000001487,31.67999999999985,-1.6500000000001487
16,17,3,31.349999999999838,32.00999999999986,-1.3200000000001362,-1.3200000000001362
17,14,1,29.699999999999775,30.3599999999998,-2.9700000000001996,29.699999999999775
18,13,1,29.369999999999763,30.029999999999788,29.369999999999763,-3.300000000000212
19,13,0,29.368686723469544,29.699999999999775,29.69605946725092,-3.630288017320087
20,13,2,29.699999999999775,-3.6300000000002246,29.03999999999975,-3.6300000000002246
21,15,3,30.029999999999788,-3.300000000000212,29.369999999999763,-3.300000000000212
22,13,3,29.369999999999763,-3.960000000000237,-3.960000000000237,28.709999999999738
23,12,3,-4.290000000000251,29.03999999999975,-4.290000000000251,28.379999999999725
24,11,3,28.049999999999713,28.709999999999738,-4.620000000000257,-4.620000000000264
25,11,2,27.7199999999997,-4.950000000000276,28.379999999999725,-4.950000000000276
26,11,1,27.389999999999688,-5.280000000000289,28.049999999999713,27.389999999999688
27,11,0,27.389999993323727,-5.610000009353418,27.7199999999997,27.05999913083401
28,10,1,27.059999999999675,27.7199999999997,-5.610000000000294,27.059999999999675
29,9,1,26.729999999999663,27.389999999999688,26.729999999999663,-5.940000000000314
30,10,0,27.059996912396226,27.389999999999688,27.389999999999688,26.729978085169336
31,9,0,26.71437379414196,27.059999999999675,27.05949003955878,-6.272192519264588
32,9,2,27.059999999999675,-6.270000000000326,26.39999999999965,-6.270000000000326
33,9,3,26.729999999999663,-6.600000000000332,-6.600000000000339,26.069999999999638
34,8,3,-6.930000000000344,26.39999999999965,-6.930000000000344,25.739999999999625
35,7,3,25.409999999999613,26.069999999999638,-7.260000000000364,25.409999999999613
36,7,2,25.0799999999996,-7.5900000000003764,25.739999999999625,25.0799999999996
37,6,3,25.0799999999996,25.739999999999625,-7.5900000000003764,25.0799999999996
38,6,2,24.749999997272045,25.409999999999613,25.409999999999613,24.66084375342327
39,6,1,24.419999999999494,25.0799999999996,25.0799999999996,24.419999999999202
40,5,1,24.089399026233096,24.749999999999588,24.089979025446798,-8.580003191926068
41,6,0,24.419991930991515,24.749999999999588,24.749999999999588,24.089869885338484
42,5,2,24.419999999999575,25.0799999999996,25.0799999999996,-8.250255895396153
43,5,3,24.74999999999946,25.409999999999613,24.749999999997605,-7.920000000000395
44,5,4,25.0799999999996,-8.249999998826612,24.41844340265876,-8.249999997853182
45,7,1,24.749999999999588,-7.920000000000389,25.409999999999613,24.749999999999588
46,7,0,24.749860249877564,-8.25004519423121,25.0799999999996,24.41611532572514
47,5,0,24.065987976130977,24.419999999999575,24.41499616323623,-8.910060638203277
48,5,5,24.749999999999588,23.429999999999538,-8.580566393254347,-8.581194380562055
49,6,5,-9.570000027076263,23.75999999999955,-9.570000677380285,23.231668692213123
50,7,5,-9.240000000084931,24.089999999999563,-9.239999999142633,23.42999999536092
51,8,5,-8.910000000000416,24.419999999999575,-8.910000000000453,23.75999999999945
52,9,5,-8.580000000000418,-8.580000000000418,24.749999999999588,24.089999999999563
53,9,6,24.419999999999575,-8.25000000000039,25.0799999999996,-8.250000000000405
54,9,7,24.749999999999588,25.409999999999613,-7.920000000000389,-7.920000000000382
55,10,7,-7.590000000000369,25.739999999999625,-7.5900000000003764,25.0799999999996
56,11,7,25.409999999999613,-7.260000000000364,26.069999999999638,25.409999999999613
57,11,8,25.739999999999625,-6.930000000000344,26.39999999999965,-6.930000000000351
58,11,9,26.069999999999638,26.729999999999663,26.39999999999965,26.069999999999638
59,12,9,-6.270000000000326,27.059999999999675,26.729999999999663,26.39999999999965
60,10,9,-6.930000000000344,26.39999999999965,26.069999999999638,25.739999999999625
61,11,6,25.079999712361545,-7.5899999549168005,25.739999999999625,-7.590001270107898
62,15,4,29.699999999999775,-3.6300000000002246,29.03999999999975,-3.6300000000002246
63,15,5,29.369999999999763,-3.960000000000237,28.709999999999738,28.709999999999738
64,14,5,-4.290000000000251,29.03999999999975,28.379999999999725,28.379999999999725
65,14,6,28.709999999999738,28.709999999999738,-4.620000000000257,28.049999999999713
66,13,6,28.379999999999725,28.379999999999725,27.7199999999997,-4.950000000000269
67,13,7,28.049999999999713,-5.280000000000289,27.389999999999688,-5.280000000000282
68,13,8,27.7199999999997,-5.610000000000294,27.059999999999675,-5.610000000000301
69,13,5,-4.620000000000264,28.709999999999738,28.049999999999713,-4.620000000000264
70,15,6,29.03999999999975,-4.290000000000251,28.379999999999725,28.379999999999725
71,15,7,28.709999999999738,-4.620000004690384,28.049999702880772,-4.619999984385658
72,15,8,28.379999999999725,-4.949995494051708,27.785541978385105,-4.949999690524167
73,13,9,27.389999999999688,-5.940000000000307,27.059999999999675,26.729999999999663
74,9,9,-7.260000000000364,26.069999999999638,25.739999999999625,25.409999999999613
75,8,9,-7.5900000000003764,25.739999999999625,25.409999999999613,25.0799999999996
76,7,9,24.749999999999588,25.409999999999613,25.0799999999996,-7.920000000000382
77,7,8,24.419999999999575,-8.25000000000039,25.0799999999996,-8.250000000000405
78,7,7,-8.580000000000403,-8.580000000000418,24.749999999999588,24.089999999999563
79,6,7,-8.91000000000043,24.419999999999575,-8.910000000000416,23.75999999999955
80,5,7,-9.240000000000428,24.089999999999563,23.429999999999538,-9.240000000000428
81,5,8,23.75999999999955,-9.57000000000044,23.099999999999525,-9.57000000000044
82,5,9,23.429999999999538,-9.900000000000453,23.099999999999525,22.769999999999513
83,4,9,-10.23000000000048,23.099999999999525,22.769999999999513,22.4399999999995
84,3,9,22.109999999999488,22.769999999999513,22.4399999999995,22.109999999999488
85,2,9,-10.890000000000505,22.4399999999995,22.109999999999488,21.779999999999475
86,1,9,21.449999999999463,22.109999999999488,21.779999999999475,21.449999999999463
87,1,8,21.11999999999945,-11.550000000000567,21.779999999999475,21.119999999991624
88,0,8,20.789999938328094,21.449999999999463,21.449999999999463,21.119999825433414
89,0,9,21.11999999999945,21.779999999999475,21.449999999999463,21.449999999999463
90,0,7,-12.210000619073133,21.11999999999945,21.11999999999945,20.789999397324205
91,1,7,-11.880000000000566,21.449999999999463,21.449999999999463,20.789999999994855
92,2,7,-11.55000000000053,21.779999999999475,-11.550000000000516,21.11999999999945
93,3,7,21.449999999999463,-11.220000000000518,22.109999999999488,21.449999999999463
94,3,8,21.779999999999475,-10.890000000000505,22.4399999999995,-10.890000000000505
95,3,6,21.11999999999945,-11.55000000000053,21.779999999999475,-11.55000000000053
96,3,5,-11.880000000000543,-11.880000000000528,21.449999999999463,20.789999999999438
97,2,5,-12.210000000000555,21.11999999999945,-12.210000000000555,20.459999999999425
98,1,5,20.129999999999413,20.789999999999438,-12.540000000000568,20.129999999999413
