,x,y,0,1,2,3
0,38,0,16.49999999999997,16.669999999999987,16.329999999999956,16.329999999999956
1,37,0,16.329999801600465,16.49999999999997,16.15999997707415,-0.17000000246136035
2,38,1,16.49999999999997,16.49999999999997,16.15999999999994,16.15999999999994
3,38,2,16.329999999999956,16.329999999999956,15.989999999999931,-0.34000000000004627
4,39,2,16.49999999999997,16.329999999999956,16.15999999999994,16.15999999999994
5,39,1,16.669999999999987,16.49999999999997,16.329999999999956,16.329999999999956
6,39,3,16.329999999999956,16.15999999999994,15.989999999999931,15.989999999999931
7,37,1,16.329999999999956,16.329999999999956,-0.34000000006413167,-0.34000000012710935
8,39,0,0.0,0.0,0.0,0.0
9,38,3,16.15999999999994,16.15999999999994,-0.5100000000000624,15.819999999999922
10,37,3,-0.6800000000000712,15.989999999999931,15.649999999999913,15.649999999999913
11,36,3,15.479999999999905,15.819999999999922,-0.85000000000008,15.479999999999905
12,39,4,16.15999999999994,15.989999999999931,15.819999999999922,-0.5100000000000624
13,39,5,15.989999999999931,15.819999999999922,15.649999999999913,15.649999999999913
14,38,5,-0.85000000000008,15.819999999999922,15.479999999999905,15.479999999999905
15,38,6,15.649999999999913,15.649999999999913,15.309999999999896,-1.0200000000000893
16,37,4,15.819999999999922,-0.85000000000008,15.479999999999905,-0.85000000000008
17,35,3,15.309999999999896,15.649999999999913,15.309999999999896,-1.0200000000000893
18,36,2,-1.0200000000000893,-1.0200000000000893,15.649999999999913,15.309999999999896
19,35,2,15.139999999999887,15.479999999999905,15.479999999999905,15.139999999999887
20,34,2,14.969999999999878,15.309999999999896,-1.360000000000107,14.969999999999878
21,35,1,14.969999999999878,-1.360000000000107,15.309999999999896,14.969999999999878
22,34,1,14.79999999999987,15.139999999999887,15.139999999999887,14.79999999999987
23,34,0,14.799999999945639,14.969999999999878,14.969999999999878,14.62999999999178
24,39,6,15.819999999999922,15.649999999999913,15.479999999999905,15.479999999999905
25,37,5,15.649999999999913,15.649999999999913,-1.0200000000002118,15.309999999994172
26,39,7,15.649999999999913,15.479999999999905,15.309999999999896,15.309999999999896
27,39,8,15.479999999999905,15.309999999999896,15.139999999999887,15.139999999999887
28,39,9,15.309999999999896,15.139999999999887,14.969999999999878,14.969999999999878
29,38,7,15.479999999999905,15.479999999999905,15.139999999999887,15.139999999999887
30,38,8,15.309999999999896,15.309999999999896,14.969999999999878,14.969999999999878
31,38,9,15.139999999999887,15.139999999999887,-1.5300000000001157,14.79999999999987
32,37,7,-1.360000000000107,15.309999999999896,14.969999999999878,14.969999999999878
33,36,7,-1.5568260099444777,15.139999999999887,-1.5881913826215466,14.79999999999987
34,37,8,15.139999999999887,15.139999999999887,14.79999999999987,-1.5300000000001157
35,36,5,-1.1900000000019706,15.479999999999905,-1.1900000000046504,15.139999999957256
36,35,5,15.309999999999896,15.309999999999896,14.969999999999878,-1.360000000000107
37,35,4,15.479999999999905,-1.190000000000098,15.139999999999887,15.139999999999887
38,34,4,-1.360000000000107,15.309999999999896,-1.360000000000107,14.969999999999878
39,33,4,14.79999999999987,15.139999999999887,14.79999999999987,-1.5300000000001157
40,37,9,14.969999999999878,14.969999999999878,14.62999999999986,14.62999999999986
41,36,9,-1.8700000000001333,14.79999999999987,-1.8700000000001333,14.459999999999852
42,37,10,14.79999999999987,-1.8700000000001333,14.459999999999852,-1.8700000000001316
43,37,11,14.62999999999986,14.62999999999986,14.289999999999843,14.289999999999843
44,37,12,14.459999999999852,14.459999999999852,14.119447735230457,-2.210001376500801
45,38,12,14.62999999999986,14.62999999999986,14.289997205183935,14.28999904832686
46,35,9,-2.0400000000001395,14.62999999999986,14.289999999999843,14.289999999999843
47,35,10,14.459999999999852,-2.210000000000152,14.119999999999834,-2.210000000000152
48,34,9,14.119999999999834,14.459999999999852,-2.210000000000152,14.119999999999834
49,34,8,-2.380000000000157,-2.3800000000001607,14.289999999999843,14.289999999999843
50,39,10,15.139999999999887,14.969999999999878,14.79999999999987,-1.5300000000001157
51,39,11,14.969999999999878,14.79999999999987,14.62999999999986,14.62999999999986
52,35,7,14.969999999999878,14.610800941029598,-1.7003627192291018,-1.6999910091254868
53,35,6,15.139999999999887,-1.5300017451750685,14.798982103562777,-1.5300002128188144
54,33,2,14.79999999999987,15.139999999999887,14.79999999999987,-1.5300000000001157
55,33,3,14.969999999999878,-1.7000000000001227,14.969999999999878,14.62999999999986
56,35,0,14.969999998946822,-1.5300000000102547,15.139999999999887,14.799999999471542
57,33,1,14.62999999999986,14.969999999999878,14.969999999999878,14.62999999999986
58,33,0,14.629999999999832,14.79999999999987,14.79999999999987,14.459999999989623
