,x,y,0,1,2,3
0,38,0,16.49999999999997,16.669999999999987,16.329999999999956,16.329999999999956
1,37,0,15.547860327604562,16.49999999999997,13.300454163599523,-0.26679597843651387
2,39,0,0.0,0.0,0.0,0.0
3,37,1,16.134264941034818,16.329999999999956,-0.5564273666576627,-0.2986840870246073
4,38,1,16.49999999999997,16.49999999999997,-0.17000000000003024,16.15999999999994
5,39,2,16.49999999999997,16.329999999999956,16.15999999999994,-0.17000000000003024
6,39,1,16.669999999999987,16.49999999999997,16.329999999999956,16.329999999999956
7,39,3,16.329999999999956,16.15999999999994,15.989999999999931,-0.34000000000004627
8,39,4,16.15999999999994,15.989999999999931,15.819999999999922,-0.5100000000000624
9,39,5,15.989999999999931,15.819999999999922,15.649999999999913,-0.6800000000000712
10,39,6,15.819999999999922,15.649999999999913,15.479999999999905,-0.85000000000008
11,39,7,15.649999999999913,15.479999999999905,15.309999999999896,15.309999999999896
12,39,8,15.479999999999905,15.309999999999896,15.139999999999887,-1.190000000000098
13,38,7,-1.190000000000098,15.479999999999905,-1.190000000000098,15.139999999999887
14,37,7,-1.360000000000107,15.309999999999896,-1.360000000000107,14.969999999999878
15,39,9,15.309999999999896,15.139999999999887,-1.360000000000107,14.969999999999878
16,38,9,-1.5300000000001157,15.139999999999887,-1.5300000000001157,14.79999999999987
17,37,9,-1.7000000000001245,14.969999999999878,-1.7000000000001245,14.62999999999986
18,36,9,-1.8700000000001316,14.79999999999987,-1.8700000000001333,14.459999999999852
19,35,9,-2.040000000000143,14.62999999999986,14.289999999999843,-2.040000000000143
20,36,7,-1.5300000000001157,15.139999999999887,-1.5300000000001157,14.79999999999987
21,35,7,14.62999999999986,14.969999999999878,-1.7000000000001245,-1.7000000000001245
22,35,6,14.459999999999852,-1.8700000000001333,14.79999999999987,-1.8700000000001333
23,35,5,-2.040000000000143,14.289999999999843,14.62999999999986,-2.040000000000143
24,36,5,-2.210000000000152,14.119999999999834,-2.210000000000152,14.459999999999852
25,37,5,13.949999999999825,-2.3800000000001607,-2.3800000000001607,14.289999999999843
26,37,4,13.779999999999816,-2.5500000000001695,14.119999999999834,-2.5500000000001695
27,37,3,-2.7200000000001783,-2.7200000000001783,13.949999999999825,13.609999999999808
28,36,3,-2.890000000000187,13.779999999999816,-2.890000000000187,13.439999999999799
29,35,3,13.26999999999979,13.609999999999808,-3.060000000000196,-3.060000000000196
30,35,2,13.099999999999781,-3.2300000000002047,13.439999999999799,-3.2300000000002047
31,35,1,12.929999999999772,-3.4000000000002135,13.26999999999979,12.929999999999772
32,35,0,12.929999999999772,-3.5700000000002223,13.099999999999781,12.759999999999764
33,34,0,12.759999999999764,12.929999999999772,12.929999999999772,12.589999999999755
34,34,1,12.759999999999764,13.099999999999781,-3.5700000000002223,12.759999999999764
35,33,0,12.589999999999755,12.759999999999764,12.759999999999764,12.419999999999746
36,32,0,12.419999999999746,12.589999999999755,12.589999999999755,12.249999999999737
37,33,1,12.589999999999755,12.929999999999772,-3.740000000000231,12.589999999999755
38,32,1,12.419999999999746,12.759999999999764,-3.91000000000024,12.419999999999746
39,31,1,12.249999999999737,12.589999999999755,12.249999999999737,12.249999999999737
40,30,1,12.079999999999728,12.419999999999746,-4.250000000000259,12.079999999999728
41,31,2,12.419999999999746,-4.250000000000259,12.079999999999728,-4.250000000000259
42,31,3,12.249999999999737,11.90999999999972,-4.420000000000268,-4.420000000000268
43,32,3,-4.590000000000277,11.73999999999971,-4.590000000000277,12.079999999999728
44,33,3,-4.760000000000286,-4.760000000000286,11.569999999999702,11.90999999999972
45,33,4,11.73999999999971,-4.930000000000295,11.399999999999693,-4.9300000000002875
46,31,0,12.249999999999737,12.419999999999746,12.419999999999746,12.079999999999728
47,30,0,12.079999999999679,12.249999999999737,12.249999999999737,11.909999999999242
48,29,0,11.909999999998627,12.079999999999728,12.079999999999728,11.739999999996755
49,28,0,11.739999997614257,11.90999999999972,11.90999999999972,11.569999997635124
50,28,1,11.73999999999971,12.079999999999728,-4.590000000000277,11.73999999999971
51,29,1,11.90999999999972,12.249999999999737,-4.420000000000268,11.90999999999972
52,27,0,11.569999999513627,11.73999999999971,11.73999999999971,11.399999998761013
53,26,0,11.399999999995032,11.569999999999702,11.569999999999702,11.229999999977261
54,26,1,11.399999999999693,11.73999999999971,-4.930000000000295,11.399999999999693
55,25,0,11.229999999911097,11.399999999999693,11.399999999999693,11.059999999656167
56,25,1,11.229999999999684,11.569999999999702,-5.100000000000303,11.229999999999684
57,24,1,11.059999999999675,11.399999999999693,-5.270000000000312,11.059999999999675
58,24,0,11.059999999991474,11.229999999999684,11.229999999999684,10.88999999986707
59,23,0,10.889999854889806,11.059999999999675,11.059999999999675,10.719999908733449
60,23,1,10.889999999999667,11.229999999999684,-5.440000000000321,10.889999999999667
61,27,1,11.569999999999702,11.90999999999972,-4.760000000000286,11.569999999999702
62,22,1,10.719999999999658,11.059999999999675,-5.61000000000033,10.719999999999658
63,22,0,10.719999391279881,10.889999999999667,10.889999999999667,10.54999991947589
64,21,1,10.549999999999649,10.889999999999667,10.549999999999649,-5.780000000000339
65,21,0,10.549980630762802,10.719999999999658,10.719999999999658,-5.950000671864009
66,21,2,10.719999999999658,-5.9500000000003475,10.37999999999964,-5.9500000000003475
67,21,3,10.549999999999649,-6.120000000000356,10.209999999999631,-6.120000000000356
68,21,4,10.37999999999964,-6.290000000000365,10.039999999999623,-6.290000000000365
69,21,5,10.209999999999631,-6.460000000000374,9.869999999999614,-6.460000000000374
70,21,6,10.039999999999623,-6.630000000000383,9.699999999999605,-6.630000000000383
71,21,7,9.869999999999614,9.529999999999596,-6.8000000000003915,-6.8000000000003915
72,22,7,-6.9700000000004,9.359999999999587,-6.9700000000004,9.699999999999605
73,23,7,9.189999999999579,-7.140000000000409,-7.140000000000409,9.529999999999596
74,23,6,9.01999999999957,-7.310000000000418,9.359999999999587,-7.310000000000418
75,23,5,8.84999999999956,-7.480000000000427,9.189999999999579,-7.480000000000427
76,23,4,8.679999999999552,-7.650000000000436,9.01999999999957,-7.650000000000436
77,23,3,-7.820000000000444,8.509999999999543,8.84999999999956,-7.820000000000444
78,24,3,-7.990000000000453,8.339999999999534,-7.990000000000453,8.679999999999552
79,25,3,-8.160000000000466,8.169999999999526,-8.160000000000466,8.509999999999543
80,26,3,-8.330000000000474,7.999999999999522,-8.330000000000474,8.339999999999534
81,27,3,-8.500000000000483,7.829999999999519,-8.500000000000483,8.169999999999526
82,28,3,-8.670000000000488,7.659999999999515,-8.670000000000488,7.999999999999522
83,29,3,-8.84000000000049,-8.84000000000049,7.489999999999512,7.829999999999519
84,29,4,7.659999999999515,-9.010000000000495,7.319999999999508,-9.010000000000495
85,29,5,7.489999999999512,7.149999999999505,-9.180000000000497,-9.180000000000497
86,30,5,-9.350000000000502,6.979999999999501,-9.350000000000502,7.319999999999508
87,31,5,-9.520000000000504,-9.520000000000504,6.809999999999498,7.149999999999505
88,33,5,11.569999999999702,-5.100000000000303,11.229999999999684,-5.100000000000303
89,33,6,11.399999999999693,-5.270000000000312,11.059999999999675,-5.270000000000312
90,33,7,11.229999999999684,-5.440000000000314,10.889999999999667,-5.440000000000321
91,33,8,11.059999999999675,-5.61000000000033,10.719999999999658,-5.61000000000033
92,33,9,10.889999999999667,-5.780000000000339,-5.780000000000339,10.549999999999649
93,32,9,-5.9500000000003475,10.719999999999658,-5.9500000000003475,10.37999999999964
94,31,9,-6.120000000000356,10.549999999999649,10.209999999999631,-6.120000000000356
95,31,10,10.37999999999964,-6.290000000000365,10.039999999999623,-6.290000000000365
96,31,11,10.209999999999631,-6.460000000000374,9.869999999999614,-6.460000000000374
97,31,12,10.039999999999623,-6.630000000000383,9.699999999999605,-6.630000000000383
98,31,13,9.869999999999614,9.529999999999596,-6.800000000000384,-6.800000000000384
99,32,13,-6.9700000000004,9.359999999999587,-6.9700000000004,9.699999999999605
100,33,13,-7.140000000000409,-7.140000000000409,9.189999999999579,9.529999999999596
101,33,14,9.359999999999587,-7.310000000000418,9.01999999999957,-7.310000000000418
102,31,6,6.979999999999501,-9.69000000000051,6.639999999999494,-9.69000000000051
103,31,7,6.809999999999498,-9.860000000000511,-9.860000000000511,6.469999999999491
104,30,7,-10.030000000000516,6.639999999999494,-10.030000000000516,6.299999999999487
105,29,7,-10.200000000000518,6.469999999999491,6.129999999999484,-10.200000000000518
106,29,8,6.299999999999487,-10.370000000000523,5.95999999999948,-10.370000000000523
107,29,9,6.129999999999484,-10.540000000000525,-10.540000000000525,5.789999999999477
108,28,9,-10.71000000000053,5.95999999999948,-10.71000000000053,5.619999999999473
109,27,9,-10.880000000000532,5.789999999999477,-10.880000000000532,5.44999999999947
110,26,9,-11.050000000000537,5.619999999999473,-11.050000000000537,5.2799999999994665
111,25,9,5.109999999999463,5.44999999999947,5.109999999999463,-11.220000000000539
112,25,10,5.2799999999994665,-11.390000000000544,4.9399999999994595,-11.390000000000544
113,25,8,4.9399999999994595,-11.390000000000544,5.2799999999994665,-11.390000000000544
114,25,7,4.769999999999456,-11.560000000000546,5.109999999999463,-11.560000000000546
115,25,11,5.109999999999463,-11.560000000000546,4.769999999999456,-11.560000000000546
116,25,12,4.9399999999994595,-11.730000000000551,4.5999999999994525,-11.730000000000551
117,25,13,4.769999999999456,-11.900000000000553,-11.900000000000553,4.429999999999449
118,24,13,-12.070000000000558,4.5999999999994525,-12.070000000000558,4.259999999999446
119,23,13,4.089999999999442,4.429999999999449,-12.24000000000056,-12.24000000000056
120,23,12,3.9199999999994404,-12.410000000000565,4.259999999999446,-12.410000000000565
121,23,11,3.7499999999994387,-12.580000000000567,4.089999999999442,-12.580000000000567
122,23,10,3.579999999999437,-12.750000000000568,3.9199999999994404,-12.750000000000568
123,23,9,-12.92000000000057,-12.92000000000057,3.7499999999994387,3.4099999999994353
124,22,9,-13.090000000000572,3.579999999999437,-13.090000000000572,3.2399999999994336
125,21,9,-13.260000000000574,3.4099999999994353,-13.260000000000574,3.069999999999432
126,20,9,-13.430000000000575,3.2399999999994336,-13.430000000000575,2.89999999999943
127,19,9,2.7299999999994284,3.069999999999432,2.7299999999994284,-13.600000000000577
128,25,6,4.599999999999186,-11.730000000000711,4.9399999999994595,-11.73000000000075
129,25,5,-11.900000000009625,4.429999999882506,4.769999999999456,-11.900000000003523
130,26,5,-12.07000000325525,4.25999999223839,-12.070000016752847,4.5999999999994525
131,27,5,-12.240000155140551,-12.240001434938181,4.089989677674868,4.429999999999449
132,27,6,4.259999999999446,-12.410111232796158,3.9182110619936896,-12.410268437693459
133,27,7,4.089999999999442,-12.583345172532617,-12.57947591518461,-12.592614666937738
134,19,8,2.5599999703744913,-13.770000011330534,2.89999999999943,-13.77000000234775
135,19,10,2.89999999999943,-13.770000000000579,2.5599999999994267,-13.770000000000579
136,19,11,2.7299999999994284,2.389999999999425,-13.94000000000058,-13.94000000000058
137,20,11,-14.110000000000582,2.2199999999994233,-14.110000000000582,2.5599999999994267
138,21,11,-14.280000000000584,-14.280000000000584,2.0499999999994216,2.389999999999425
139,19,7,-13.940427775233573,-13.939676225472724,2.7299999999994284,-13.940152216112407
140,21,12,2.2199999999994233,-14.450000000000585,1.8799999999994208,-14.450000000000585
141,21,13,2.0499999999994216,-14.620000000000587,1.70999999999942,-14.620000000000587
142,21,14,1.8799999999994208,-14.790000000000589,1.5399999999994192,-14.790000000000589
143,21,15,1.70999999999942,1.3699999999994183,-14.96000000000059,1.3699999999994183
144,20,15,-15.130000000000589,1.5399999999994192,-15.130000000000589,1.1999999999994175
145,19,15,1.0299999999986749,1.3699999999994183,-15.300000000000592,-15.300000000001654
146,22,15,-15.130000000000589,1.1999999999994175,-15.130000000000589,1.5399999999994192
147,23,15,-15.30000000000059,1.0299999999994167,-15.30000000000059,1.3699999999994183
148,24,15,-15.470000000000592,0.8599999999994161,-15.470000000000592,1.1999999999994175
149,25,15,-15.640000000000594,-15.640000000000594,0.6899999999994155,1.0299999999994167
150,25,16,0.8599999999994161,-15.810000000000592,0.5199999999994149,-15.810000000000592
151,25,17,0.6899999999994155,-15.980000000001201,-15.980000000020665,0.349999999881152
152,24,17,-16.150000010447734,0.5199999999994149,-16.150000214618686,0.1799997820082334
153,23,17,-16.31996414880243,0.34999999999941467,-16.319912715189812,-16.32002685009208
154,19,14,0.8599999920175467,-15.469999983783389,1.1999999999994175,-15.470000024610883
155,19,13,-15.639995308396458,-15.640421313951625,1.0299999999994167,-15.640922310124283
156,35,10,14.459999999999852,-2.2100000000001483,14.119999999999834,-2.210000000000152
157,35,11,14.289999999999843,-2.3800000000001607,13.949999999999825,13.949999999999825
158,35,12,14.119999999999834,-2.5500000000001695,13.779999999999816,-2.5500000000001695
159,34,11,-2.5500034417389195,14.119999999999834,-2.549996088581466,13.779780212376249
160,33,11,-2.7097883036780908,13.949999999999825,-2.7196846698772092,-2.7257641502596397
161,35,13,13.949999999999825,-2.7200000000001783,13.609999999999808,-2.7200000000001783
162,35,14,13.779999999999816,-2.890000000000187,13.439999999999799,-2.8900000000001835
163,35,15,13.609999999999808,13.26999999999979,-3.060000000000196,-3.060000000000196
164,36,15,-3.2300000000002047,13.099999999999781,-3.230000000000201,13.439999999999799
165,37,15,-3.4000000000002135,-3.4000000000002135,12.929999999999772,13.26999999999979
166,37,16,13.099999999999781,-3.5700000000002223,12.759999999999764,-3.5700000000002188
167,37,17,12.929999999999772,-3.740000000000231,12.589999999999755,-3.740000000000231
168,37,18,12.759999999999764,-3.91000000000024,12.419999999999746,-3.91000000000024
169,37,19,12.589999999999755,12.249999999999737,12.419999999999746,12.249999999999737
170,36,19,-4.250000000000259,12.419999999999746,12.249999999999737,12.079999999999728
171,35,19,11.90999999999972,12.249999999999737,12.079999999999728,-4.420000000000268
172,38,19,-4.250000000000259,12.079999999999728,12.249999999999737,12.419999999999746
173,39,19,11.90999999999972,12.079999999999728,12.079999999999728,12.249999999999737
174,39,18,11.73999999999971,11.90999999999972,12.079999999999728,-4.590000000000277
175,39,17,11.569999999999702,11.73999999999971,11.90999999999972,-4.760000000000286
176,35,18,11.73999999999971,-4.590000000000277,12.079999999999728,-4.590000000000277
177,35,17,-4.760000000000299,-4.760000000000314,11.90999999999972,11.569999999999679
178,34,17,-4.93000000000445,11.73999999999971,-4.930000000000055,11.39999999997521
179,33,17,-5.0999999999056405,11.569999999999702,11.229999981841326,-5.099999997079065
180,33,18,11.399999999999693,-5.2700003594749445,11.059974512986258,-5.270005164332377
181,33,19,11.229999999999684,-5.44159813924663,11.052261105866485,-5.4394940636075875
182,39,16,11.399999999999693,11.569999999999702,11.73999999999971,-4.930000000000295
183,39,15,11.22999999999816,11.399999999999693,11.569999999999702,-5.100000000000367
184,39,14,11.05999999999955,11.229999999998231,11.399999999999693,-5.270000000024668
185,39,13,10.889999999800263,11.059999999990755,11.229999999999684,-5.440000000023838
186,39,12,10.71999999097909,10.889999999550163,11.059999999999675,-5.610000000045951
187,39,11,-5.780000035259971,10.719999978019443,10.889999999999667,10.549998679137877
188,38,11,-5.950000337559439,10.719999999999658,-5.9500000795071415,10.379989022538673
189,37,11,-6.12005618201699,10.549999999999649,10.209680075082609,-6.120014446303867
190,37,12,10.37999999999964,-6.29008497332664,10.006461909043887,-6.292409171948126
191,37,13,10.209999999999631,-6.450087669701847,-6.504794104764409,-6.4329478372363145
192,33,15,9.189999999999579,-7.480000000000427,-7.480000000000427,8.84999999999956
193,32,15,-7.6500000000004285,9.01999999999957,-7.650000000000436,8.679999999999552
194,31,15,-7.820000000000444,8.84999999999956,-7.820000000000444,8.509999999999543
195,30,15,-7.990000000000446,8.679999999999552,-7.990000000000453,8.339999999999534
196,29,15,8.169999999999526,8.509999999999543,-8.160000000000451,-8.160000000000466
197,29,14,7.999999999999522,-8.330000000000474,8.339999999999534,-8.330000000000474
198,29,13,7.829999999999519,-8.500000000000483,8.169999999999526,-8.500000000000483
199,29,12,7.659999999999515,-8.670000000000488,7.999999999999522,-8.670000000000488
200,29,11,-8.84000000000049,-8.84000000000049,7.829999999999519,7.489999999999512
201,28,11,-9.010000000000495,7.659999999999515,-9.010000000000478,7.319999999999508
202,27,11,-9.180000000000497,7.489999999999512,7.149999999999505,-9.180000000000497
203,27,12,7.319999999999508,-9.350000000000502,6.979999999999501,-9.350000000000502
204,27,13,7.149999999999505,-9.520000000000504,6.809999999999498,-9.520000000000504
205,27,14,6.979999999999501,-9.69000000000051,6.639999999999494,-9.690000000000492
206,27,15,6.809999999999498,-9.860000000000511,6.469999999999491,-9.860000000000511
207,27,16,6.639999999999494,-10.030000000000516,6.299999999999487,-10.030000000000499
208,27,17,6.469999999999491,6.129999999999484,-10.200000000000518,-10.200000000000518
209,28,17,-10.370000000000505,5.95999999999948,-10.370000000000523,6.299999999999487
210,29,17,-10.540000000000525,5.789999999999477,-10.540000000000525,6.129999999999484
211,30,17,-10.71000000000053,5.619999999999473,-10.71000000000053,5.95999999999948
212,31,17,-10.880000000000532,-10.880000000000532,5.44999999999947,5.789999999999477
213,31,18,5.619999999999473,-11.05000000000052,5.2799999999994665,-11.050000000000537
214,31,19,5.44999999999947,-11.220000000000539,5.2799999999994665,5.109999999999463
215,30,19,-11.390000000000544,5.2799999999994665,5.109999999999463,4.9399999999994595
216,29,19,-11.560000000000546,5.109999999999463,4.9399999999994595,4.769999999999456
217,28,19,-11.730000000000551,4.9399999999994595,4.769999999999456,4.5999999999994525
218,27,19,-11.900000000000553,4.769999999999456,4.5999999999994525,4.429999999999449
219,26,19,-12.070000000000558,4.5999999999994525,4.429999999999449,4.259999999999446
220,25,19,-12.24000000000056,4.429999999999449,4.259999999999446,4.089999999999442
221,24,19,-12.410000000000565,4.259999999999446,4.089999999999442,3.9199999999994404
222,23,19,-12.580000000000567,4.089999999999442,3.9199999999994404,3.7499999999994387
223,22,19,-12.750000000000568,3.9199999999994404,3.7499999999994387,3.579999999999437
224,21,19,3.4099999999994353,3.7499999999994387,3.579999999999437,-12.92000000000057
225,21,18,3.2399999999994336,-13.090000000000572,3.579999999999437,-13.090000000000572
226,21,17,-13.260000000000574,-13.260000000000574,3.4099999999994353,3.069999999999432
227,20,17,-13.430000000000575,3.2399999999994336,-13.430000000000575,2.89999999999943
228,19,17,-13.600000000000577,3.069999999999432,2.7299999999994284,-13.600000000000577
229,19,18,2.89999999999943,-13.770000000000579,2.5599999999994267,-13.770000000000579
230,19,19,2.7299999999994284,-13.94000000000058,2.5599999999994267,2.389999999999425
231,18,19,-14.110000000000582,2.5599999999994267,2.389999999999425,2.2199999999994233
232,17,19,2.0499999999994216,2.389999999999425,2.2199999999994233,-14.280000000000584
233,17,18,1.8799999999994208,-14.450000000000585,2.2199999999994233,-14.450000000000585
234,17,17,1.70999999999942,-14.620000000000587,2.0499999999994216,-14.620000000000587
235,17,16,1.5399999999994192,-14.790000000000589,1.8799999999994208,-14.790000000000589
236,17,15,1.3699999999994183,-14.96000000000059,1.70999999999942,1.3699999999994183
237,16,15,-15.130000000000575,1.5399999999994192,-15.130000000000589,1.1999999999994175
238,15,15,1.0299999999994136,1.3699999999994183,-15.30000000000059,-15.30000000000059
239,17,14,1.1999999999994175,-15.130000000000589,1.5399999999994192,-15.130000000000589
240,17,13,1.0299999999994167,-15.30000000000059,1.3699999999994183,-15.30000000000059
241,17,12,0.8599999999994161,-15.470000000000592,1.1999999999994175,-15.470000000000592
242,17,11,0.6899999999994155,-15.640000000000594,1.0299999999994167,-15.640000000000594
243,15,14,0.859999999774756,-15.470000004168298,1.1999999999994175,-15.470000000082806
244,15,13,-15.639906746168647,-15.639933660856435,1.0299999999994167,-15.639994916561786
245,17,10,0.5199999999994149,-15.810000000000592,0.8599999999994161,-15.810000000000592
246,17,9,0.34999999999941467,-15.980000000000594,0.6899999999994155,-15.980000000000594
247,17,8,0.17999999999941452,-16.150000000000603,0.5199999999994149,-16.150000000000603
248,17,7,0.009999999999414498,-16.320000000000604,0.34999999999941467,-16.320000000000604
249,17,6,-0.16000000000058562,-16.490000000000606,0.17999999999941452,-16.490000000000606
250,17,5,-0.3300000000005858,-0.3300000000005858,0.009999999999414498,-16.6600000000006
251,18,5,-16.830000000000602,-0.5000000000005864,-16.830000000000602,-0.16000000000058562
252,17,4,-0.5000000000005864,-16.830000000000602,-0.16000000000058562,-16.830000000000602
253,17,3,-16.9998691752553,-16.99947115693172,-0.3300000000005858,-16.999983775485134
254,19,5,-0.670000000000587,-17.000000000000604,-17.000000000000604,-0.3300000000005858
255,19,4,-0.8400000000005876,-17.170000000000606,-0.5000000000005864,-17.170000000000606
256,19,3,-1.0100000000005886,-17.340000000000607,-0.670000000000587,-17.340000000000607
257,19,2,-1.1800000000005895,-17.510000000000602,-0.8400000000005876,-17.510000000000602
258,19,1,-1.3500000000005903,-17.680000000000604,-1.0100000000005886,-1.3500000000005903
259,19,0,-1.3500000000005903,-17.850000000000605,-1.1800000000005895,-1.520000000000591
260,18,1,-1.520000000000591,-1.1800000000005895,-17.850000000000605,-1.520000000000591
261,17,1,-1.690000000000592,-1.3500000000005903,-18.020000000000607,-1.690000000000592
262,18,0,-1.520000000000591,-1.3500000000005903,-1.3500000000005903,-1.690000000000592
263,16,1,-1.8600000000005927,-1.520000000000591,-18.19000000000061,-1.8600000000005927
264,16,0,-1.8600000000005927,-1.690000000000592,-1.690000000000592,-2.0300000000005944
265,17,0,-1.690000000000592,-1.520000000000591,-1.520000000000591,-1.8600000000005927
266,15,0,-2.0300000000005944,-1.8600000000005927,-1.8600000000005927,-2.200000000000596
267,15,1,-2.0300000000005944,-1.690000000000592,-2.0300000000005944,-2.0300000000005944
268,15,2,-1.8600000000005927,-18.530000000000612,-2.200000000000596,-18.530000000000612
269,15,3,-2.0300000000005944,-18.700000000000614,-2.370000000000598,-18.700000000000614
270,14,1,-2.200000000000596,-1.8600000000005927,-18.530000000000612,-2.200000000000596
271,14,0,-2.2000000064019853,-2.0300000000005944,-2.0300000000005944,-2.3700001713213803
272,13,0,-2.3700011133758103,-2.200000000000596,-2.200000000000596,-18.87000025329339
273,13,1,-2.370000000000598,-2.0300000000005944,-2.370000000000598,-18.700000000000614
274,13,2,-2.200000000000596,-18.870000000000616,-2.5400000000005996,-18.870000000000616
275,13,3,-2.370000000000598,-19.040000000000617,-19.040000000000617,-2.7100000000006013
276,12,3,-19.21000000000062,-2.5400000000005996,-19.21000000000062,-2.880000000000603
277,11,3,-3.0500000000006047,-2.7100000000006013,-19.38000000000062,-19.380000000000585
278,11,2,-3.2200000000006064,-19.550000000000622,-2.880000000000603,-19.550000000000622
279,11,1,-3.390000000000608,-19.720000000000624,-3.0500000000006047,-3.390000000000608
280,15,4,-2.200000000000596,-18.870000000000616,-2.5400000000005996,-18.870000000000616
281,15,5,-2.370000000000598,-19.040000000000617,-2.7100000000006013,-19.040000000000617
282,15,6,-2.5400000000005996,-19.21000000000062,-2.880000000000603,-19.21000000000062
283,15,7,-2.7100000000006013,-19.38000000000062,-3.0500000000006047,-19.38000000000062
284,15,8,-2.880000000000603,-19.550000000000622,-3.2200000000006064,-19.550000000000622
285,15,9,-3.0500000000006047,-19.720000000000624,-3.390000000000608,-19.720000000000624
286,15,10,-3.2200000000006064,-19.890000000000626,-3.56000000000061,-19.890000000000626
287,15,11,-3.390000000000608,-20.060000000000628,-20.060000000000628,-3.7300000000006115
288,14,11,-20.230000000000594,-3.56000000000061,-20.23000000000063,-3.900000000000613
289,13,11,-20.40000000000063,-3.7300000000006115,-20.40000000000063,-4.070000000000617
290,12,11,-20.570000000000597,-3.900000000000613,-20.570000000000633,-4.24000000000062
291,11,11,-20.740000000000634,-4.070000000000617,-4.410000000000624,-20.740000000000634
292,11,12,-4.24000000000062,-20.910000000000636,-4.580000000000627,-20.910000000000636
293,11,13,-4.410000000000624,-4.750000000000631,-21.080000000000638,-21.080000000000638
294,12,13,-21.250000000000647,-4.920000000000634,-21.250000000000647,-4.580000000000627
295,13,13,-21.42000000000065,-21.42000000000062,-5.090000000000638,-4.750000000000631
296,13,14,-4.920000000000634,-21.59000000000065,-5.260000000000641,-21.59000000000062
297,13,15,-5.090000000000638,-21.760000000000623,-5.4300000000006445,-21.760000000000623
298,13,16,-5.260000000000641,-21.93000000000066,-5.600000000000648,-21.930000000000625
