episode,t,obs,act,rew
0,0,"(0, 4)",1,-0.67
0,1,"(1, 4)",0,-0.67
0,2,"(1, 3)",1,-0.67
0,3,"(2, 3)",0,-66.67
0,4,"(2, 3)",1,-0.67
0,5,"(3, 3)",0,-0.67
0,6,"(3, 2)",1,-0.67
0,7,"(4, 2)",0,-66.67
0,8,"(4, 2)",2,-0.67
0,9,"(4, 3)",1,-0.67
0,10,"(5, 3)",1,-0.67
0,11,"(6, 3)",1,-0.67
0,12,"(7, 3)",0,-0.67
0,13,"(7, 2)",1,-0.67
0,14,"(8, 2)",0,-0.67
0,15,"(8, 1)",0,-0.67
0,16,"(8, 0)",1,66.67
1,0,"(0, 4)",1,-0.67
1,1,"(1, 4)",1,-0.67
1,2,"(2, 4)",0,-0.67
1,3,"(2, 3)",0,-66.67
1,4,"(2, 3)",1,-0.67
1,5,"(3, 3)",0,-0.67
1,6,"(3, 2)",1,-0.67
1,7,"(4, 2)",0,-66.67
1,8,"(4, 2)",2,-0.67
1,9,"(4, 3)",1,-0.67
1,10,"(5, 3)",1,-0.67
1,11,"(6, 3)",0,-0.67
1,12,"(6, 2)",0,-0.67
1,13,"(6, 1)",1,-0.67
1,14,"(7, 1)",0,-0.67
1,15,"(7, 0)",1,-0.67
1,16,"(8, 0)",1,66.67
2,0,"(0, 4)",0,-0.67
2,1,"(0, 3)",1,-0.67
2,2,"(1, 3)",0,-66.67
2,3,"(1, 3)",1,-0.67
2,4,"(2, 3)",1,-0.67
2,5,"(3, 3)",1,-0.67
2,6,"(4, 3)",0,-0.67
2,7,"(4, 2)",0,-66.67
2,8,"(4, 2)",2,-0.67
2,9,"(4, 3)",1,-0.67
2,10,"(5, 3)",1,-0.67
2,11,"(6, 3)",0,-0.67
2,12,"(6, 2)",1,-0.67
2,13,"(7, 2)",0,-0.67
2,14,"(7, 1)",0,-0.67
2,15,"(7, 0)",1,-0.67
2,16,"(8, 0)",1,66.67
3,0,"(0, 4)",0,-0.67
3,1,"(0, 3)",1,-0.67
3,2,"(1, 3)",0,-66.67
3,3,"(1, 3)",1,-0.67
3,4,"(2, 3)",1,-0.67
3,5,"(3, 3)",0,-0.67
3,6,"(3, 2)",1,-0.67
3,7,"(4, 2)",0,-66.67
3,8,"(4, 2)",2,-0.67
3,9,"(4, 3)",1,-0.67
3,10,"(5, 3)",1,-0.67
3,11,"(6, 3)",1,-0.67
3,12,"(7, 3)",1,-0.67
3,13,"(8, 3)",1,-0.67
3,14,"(9, 3)",0,-0.67
3,15,"(9, 2)",0,-0.67
3,16,"(9, 1)",0,66.67
4,0,"(0, 4)",0,-0.67
4,1,"(0, 3)",1,-0.67
4,2,"(1, 3)",1,-0.67
4,3,"(2, 3)",1,-0.67
4,4,"(3, 3)",1,-0.67
4,5,"(4, 3)",1,-0.67
4,6,"(5, 3)",0,-66.67
4,7,"(5, 3)",1,-0.67
