episode,t,obs,act,rew
0,0,"(0, 29)",0,-0.11
0,1,"(0, 28)",1,-0.11
0,2,"(1, 28)",1,-0.11
0,3,"(2, 28)",1,-0.11
0,4,"(3, 28)",2,-0.11
0,5,"(3, 29)",1,-0.11
0,6,"(4, 29)",1,-0.11
0,7,"(5, 29)",1,-0.11
0,8,"(6, 29)",1,-0.11
0,9,"(7, 29)",0,-0.11
0,10,"(7, 28)",0,-0.11
0,11,"(7, 27)",1,-0.11
0,12,"(8, 27)",1,-0.11
0,13,"(9, 27)",1,-0.11
0,14,"(10, 27)",1,-0.11
0,15,"(11, 27)",2,-0.11
0,16,"(11, 28)",2,-0.11
0,17,"(11, 29)",1,-0.11
0,18,"(12, 29)",1,-0.11
0,19,"(13, 29)",1,-0.11
0,20,"(14, 29)",1,-0.11
0,21,"(15, 29)",1,-0.11
0,22,"(16, 29)",1,-0.11
0,23,"(17, 29)",1,-0.11
0,24,"(18, 29)",1,-0.11
0,25,"(19, 29)",1,-0.11
0,26,"(20, 29)",1,-0.11
0,27,"(21, 29)",1,-0.11
0,28,"(22, 29)",1,-0.11
0,29,"(23, 29)",1,-0.11
0,30,"(24, 29)",1,-0.11
0,31,"(25, 29)",1,-0.11
0,32,"(26, 29)",1,-0.11
0,33,"(27, 29)",1,-0.11
0,34,"(28, 29)",1,-0.11
0,35,"(29, 29)",1,-0.11
0,36,"(30, 29)",1,-0.11
0,37,"(31, 29)",1,-0.11
0,38,"(32, 29)",1,-0.11
0,39,"(33, 29)",0,-0.11
0,40,"(33, 28)",0,-0.11
0,41,"(33, 27)",1,-0.11
0,42,"(34, 27)",1,-0.11
0,43,"(35, 27)",0,-0.11
0,44,"(35, 26)",0,-0.11
0,45,"(35, 25)",0,-0.11
0,46,"(35, 24)",0,-0.11
0,47,"(35, 23)",1,-0.11
0,48,"(36, 23)",1,-0.11
0,49,"(37, 23)",0,-0.11
0,50,"(37, 22)",1,-0.11
0,51,"(38, 22)",1,-0.11
0,52,"(39, 22)",0,-0.11
0,53,"(39, 21)",0,-0.11
0,54,"(39, 20)",0,-0.11
0,55,"(39, 19)",1,-0.11
0,56,"(40, 19)",1,-0.11
0,57,"(41, 19)",1,-0.11
0,58,"(42, 19)",1,-0.11
0,59,"(43, 19)",0,-0.11
0,60,"(43, 18)",1,-0.11
0,61,"(44, 18)",1,-0.11
0,62,"(45, 18)",0,-0.11
0,63,"(45, 17)",0,-0.11
0,64,"(45, 16)",0,-0.11
0,65,"(45, 15)",1,-0.11
0,66,"(46, 15)",1,-0.11
0,67,"(47, 15)",1,-0.11
0,68,"(48, 15)",1,-0.11
0,69,"(49, 15)",1,-0.11
0,70,"(50, 15)",1,-0.11
0,71,"(51, 15)",1,-0.11
0,72,"(52, 15)",1,-0.11
0,73,"(53, 15)",1,-0.11
0,74,"(54, 15)",1,-0.11
0,75,"(55, 15)",0,-0.11
0,76,"(55, 14)",0,-0.11
0,77,"(55, 13)",3,-0.11
0,78,"(54, 13)",0,-0.11
0,79,"(54, 12)",0,-0.11
0,80,"(54, 11)",1,-0.11
0,81,"(55, 11)",1,-0.11
0,82,"(56, 11)",1,-0.11
0,83,"(57, 11)",1,-0.11
0,84,"(58, 11)",1,-0.11
0,85,"(59, 11)",0,-0.11
0,86,"(59, 10)",0,-0.11
0,87,"(59, 9)",0,-0.11
0,88,"(59, 8)",0,-0.11
0,89,"(59, 7)",0,-0.11
0,90,"(59, 6)",0,-0.11
0,91,"(59, 5)",0,-0.11
0,92,"(59, 4)",0,-0.11
0,93,"(59, 3)",0,-0.11
0,94,"(59, 2)",0,-0.11
0,95,"(59, 1)",0,11.11
1,0,"(0, 29)",0,-0.11
1,1,"(0, 28)",1,-0.11
1,2,"(1, 28)",1,-0.11
1,3,"(2, 28)",1,-0.11
1,4,"(3, 28)",2,-0.11
1,5,"(3, 29)",1,-0.11
1,6,"(4, 29)",1,-0.11
1,7,"(5, 29)",1,-0.11
1,8,"(6, 29)",1,-0.11
1,9,"(7, 29)",0,-0.11
1,10,"(7, 28)",0,-0.11
1,11,"(7, 27)",1,-0.11
1,12,"(8, 27)",1,-0.11
1,13,"(9, 27)",1,-0.11
1,14,"(10, 27)",1,-0.11
1,15,"(11, 27)",2,-0.11
1,16,"(11, 28)",2,-0.11
1,17,"(11, 29)",1,-0.11
1,18,"(12, 29)",1,-0.11
1,19,"(13, 29)",1,-0.11
1,20,"(14, 29)",1,-0.11
1,21,"(15, 29)",1,-0.11
1,22,"(16, 29)",1,-0.11
1,23,"(17, 29)",1,-0.11
