episode,t,obs,act,rew
0,0,"(0, 19)",0,-0.17
0,1,"(0, 18)",0,-0.17
0,2,"(0, 17)",1,-0.17
0,3,"(1, 17)",0,-0.17
0,4,"(1, 16)",1,-16.67
0,5,"(1, 16)",0,-0.17
0,6,"(1, 15)",1,-0.17
0,7,"(2, 15)",1,-0.17
0,8,"(3, 15)",2,-0.17
0,9,"(3, 16)",2,-0.17
0,10,"(3, 17)",1,-0.17
0,11,"(4, 17)",1,-0.17
0,12,"(5, 17)",1,-0.17
0,13,"(6, 17)",1,-0.17
0,14,"(7, 17)",1,-0.17
0,15,"(8, 17)",2,-16.67
0,16,"(8, 17)",1,-0.17
0,17,"(9, 17)",0,-0.17
0,18,"(9, 16)",0,-0.17
0,19,"(9, 15)",1,-0.17
0,20,"(10, 15)",1,-0.17
0,21,"(11, 15)",2,-0.17
0,22,"(11, 16)",2,-0.17
0,23,"(11, 17)",2,-0.17
0,24,"(11, 18)",2,-0.17
0,25,"(11, 19)",1,-0.17
0,26,"(12, 19)",1,-0.17
0,27,"(13, 19)",1,-0.17
0,28,"(14, 19)",1,-0.17
0,29,"(15, 19)",0,-0.17
0,30,"(15, 18)",1,-0.17
0,31,"(16, 18)",1,-0.17
0,32,"(17, 18)",2,-0.17
0,33,"(17, 19)",1,-0.17
0,34,"(18, 19)",1,-0.17
0,35,"(19, 19)",0,-0.17
0,36,"(19, 18)",0,-0.17
0,37,"(19, 17)",1,-0.17
0,38,"(20, 17)",1,-0.17
0,39,"(21, 17)",2,-0.17
0,40,"(21, 18)",2,-0.17
0,41,"(21, 19)",1,-0.17
0,42,"(22, 19)",1,-0.17
0,43,"(23, 19)",1,-0.17
0,44,"(24, 19)",1,-0.17
0,45,"(25, 19)",1,-0.17
0,46,"(26, 19)",1,-0.17
0,47,"(27, 19)",0,-0.17
0,48,"(27, 18)",0,-0.17
0,49,"(27, 17)",0,-0.17
0,50,"(27, 16)",0,-0.17
0,51,"(27, 15)",1,-0.17
0,52,"(28, 15)",1,-0.17
0,53,"(29, 15)",1,-0.17
0,54,"(30, 15)",1,-0.17
0,55,"(31, 15)",1,-0.17
0,56,"(32, 15)",1,-0.17
0,57,"(33, 15)",0,-0.17
0,58,"(33, 14)",1,-0.17
0,59,"(34, 14)",1,-0.17
0,60,"(35, 14)",0,-0.17
0,61,"(35, 13)",0,-0.17
0,62,"(35, 12)",0,-0.17
0,63,"(35, 11)",0,-0.17
0,64,"(35, 10)",0,-0.17
0,65,"(35, 9)",1,-0.17
0,66,"(36, 9)",1,-0.17
0,67,"(37, 9)",1,-0.17
0,68,"(38, 9)",1,-0.17
0,69,"(39, 9)",0,-0.17
0,70,"(39, 8)",0,-0.17
0,71,"(39, 7)",0,-0.17
0,72,"(39, 6)",0,-0.17
0,73,"(39, 5)",0,-0.17
0,74,"(39, 4)",0,-0.17
0,75,"(39, 3)",0,-0.17
0,76,"(39, 2)",0,-0.17
0,77,"(39, 1)",0,16.67
1,0,"(0, 19)",0,-0.17
1,1,"(0, 18)",1,-0.17
1,2,"(1, 18)",1,-16.67
1,3,"(1, 18)",0,-0.17
1,4,"(1, 17)",1,-16.67
1,5,"(1, 17)",0,-0.17
1,6,"(1, 16)",1,-16.67
1,7,"(1, 16)",0,-0.17
1,8,"(1, 15)",1,-0.17
1,9,"(2, 15)",1,-0.17
1,10,"(3, 15)",2,-0.17
1,11,"(3, 16)",2,-0.17
1,12,"(3, 17)",1,-0.17
1,13,"(4, 17)",1,-0.17
1,14,"(5, 17)",2,-0.17
1,15,"(5, 18)",2,-0.17
1,16,"(5, 19)",1,-0.17
1,17,"(6, 19)",1,-0.17
