episode,t,obs,act,rew
0,0,"(0, 19)",0,-0.17
0,1,"(0, 18)",1,-0.17
0,2,"(1, 18)",1,-16.67
0,3,"(1, 18)",0,-0.17
0,4,"(1, 17)",1,-0.17
0,5,"(2, 17)",0,-0.17
0,6,"(2, 16)",0,-0.17
0,7,"(2, 15)",0,-0.17
0,8,"(2, 14)",1,-16.67
0,9,"(2, 14)",0,-0.17
0,10,"(2, 13)",0,-0.17
0,11,"(2, 12)",1,-0.17
0,12,"(3, 12)",0,-0.17
0,13,"(3, 11)",1,-0.17
0,14,"(4, 11)",1,-0.17
0,15,"(5, 11)",0,-0.17
0,16,"(5, 10)",1,-0.17
0,17,"(6, 10)",0,-0.17
0,18,"(6, 9)",0,-0.17
0,19,"(6, 8)",0,-0.17
0,20,"(6, 7)",0,-0.17
0,21,"(6, 6)",0,-0.17
0,22,"(6, 5)",1,-0.17
0,23,"(7, 5)",1,-0.17
0,24,"(8, 5)",1,-0.17
0,25,"(9, 5)",1,-0.17
0,26,"(10, 5)",1,-0.17
0,27,"(11, 5)",1,-0.17
0,28,"(12, 5)",0,-0.17
0,29,"(12, 4)",0,-0.17
0,30,"(12, 3)",1,-0.17
0,31,"(13, 3)",1,-0.17
0,32,"(14, 3)",1,-0.17
0,33,"(15, 3)",1,-0.17
0,34,"(16, 3)",1,-0.17
0,35,"(17, 3)",1,-0.17
0,36,"(18, 3)",1,-0.17
0,37,"(19, 3)",1,-0.17
0,38,"(20, 3)",1,-0.17
0,39,"(21, 3)",1,-0.17
0,40,"(22, 3)",1,-0.17
0,41,"(23, 3)",1,-0.17
0,42,"(24, 3)",1,-0.17
0,43,"(25, 3)",1,-0.17
0,44,"(26, 3)",1,-0.17
0,45,"(27, 3)",1,-0.17
0,46,"(28, 3)",1,-0.17
0,47,"(29, 3)",1,-0.17
0,48,"(30, 3)",1,-0.17
0,49,"(31, 3)",1,-0.17
0,50,"(32, 3)",1,-0.17
0,51,"(33, 3)",1,-0.17
0,52,"(34, 3)",1,-0.17
0,53,"(35, 3)",1,-0.17
0,54,"(36, 3)",1,-0.17
0,55,"(37, 3)",1,-0.17
0,56,"(38, 3)",1,-0.17
0,57,"(39, 3)",0,-0.17
0,58,"(39, 2)",0,-0.17
0,59,"(39, 1)",0,16.67
1,0,"(0, 19)",0,-0.17
1,1,"(0, 18)",0,-0.17
1,2,"(0, 17)",1,-0.17
1,3,"(1, 17)",0,-0.17
1,4,"(1, 16)",0,-0.17
1,5,"(1, 15)",0,-0.17
1,6,"(1, 14)",1,-0.17
1,7,"(2, 14)",1,-16.67
1,8,"(2, 14)",0,-0.17
1,9,"(2, 13)",0,-0.17
1,10,"(2, 12)",0,-0.17
1,11,"(2, 11)",0,-0.17
1,12,"(2, 10)",1,-0.17
1,13,"(3, 10)",0,-0.17
1,14,"(3, 9)",1,-0.17
1,15,"(4, 9)",0,-0.17
1,16,"(4, 8)",1,-0.17
1,17,"(5, 8)",0,-0.17
1,18,"(5, 7)",1,-0.17
1,19,"(6, 7)",0,-0.17
1,20,"(6, 6)",0,-0.17
1,21,"(6, 5)",1,-0.17
1,22,"(7, 5)",1,-0.17
1,23,"(8, 5)",1,-0.17
1,24,"(9, 5)",1,-0.17
1,25,"(10, 5)",1,-0.17
1,26,"(11, 5)",1,-0.17
1,27,"(12, 5)",0,-0.17
1,28,"(12, 4)",1,-0.17
1,29,"(13, 4)",1,-0.17
1,30,"(14, 4)",1,-0.17
1,31,"(15, 4)",0,-0.17
1,32,"(15, 3)",1,-0.17
1,33,"(16, 3)",1,-0.17
1,34,"(17, 3)",1,-0.17
1,35,"(18, 3)",1,-0.17
1,36,"(19, 3)",1,-0.17
1,37,"(20, 3)",1,-0.17
1,38,"(21, 3)",1,-0.17
1,39,"(22, 3)",1,-0.17
1,40,"(23, 3)",1,-0.17
1,41,"(24, 3)",1,-0.17
1,42,"(25, 3)",1,-0.17
1,43,"(26, 3)",1,-0.17
1,44,"(27, 3)",1,-0.17
1,45,"(28, 3)",1,-0.17
1,46,"(29, 3)",1,-0.17
1,47,"(30, 3)",1,-0.17
1,48,"(31, 3)",1,-0.17
1,49,"(32, 3)",1,-0.17
1,50,"(33, 3)",1,-0.17
1,51,"(34, 3)",1,-0.17
1,52,"(35, 3)",1,-0.17
1,53,"(36, 3)",1,-0.17
1,54,"(37, 3)",1,-0.17
1,55,"(38, 3)",1,-0.17
1,56,"(39, 3)",0,-0.17
1,57,"(39, 2)",0,-0.17
1,58,"(39, 1)",0,16.67
2,0,"(0, 19)",1,-0.17
2,1,"(1, 19)",1,-0.17
2,2,"(2, 19)",0,-16.67
2,3,"(2, 19)",3,-0.17
2,4,"(1, 19)",0,-0.17
