episode,t,obs,act,rew
0,0,"(0, 19)",0,-0.17
0,1,"(0, 18)",0,-0.17
0,2,"(0, 17)",0,-0.17
0,3,"(0, 16)",1,-0.17
0,4,"(1, 16)",0,-0.17
0,5,"(1, 15)",0,-0.17
0,6,"(1, 14)",1,-0.17
0,7,"(2, 14)",1,-0.17
0,8,"(3, 14)",1,-0.17
0,9,"(4, 14)",1,-0.17
0,10,"(5, 14)",0,-0.17
0,11,"(5, 13)",0,-0.17
0,12,"(5, 12)",1,-0.17
0,13,"(6, 12)",1,-0.17
0,14,"(7, 12)",1,-0.17
0,15,"(8, 12)",0,-0.17
0,16,"(8, 11)",0,-0.17
0,17,"(8, 10)",1,-0.17
0,18,"(9, 10)",0,-0.17
0,19,"(9, 9)",1,-0.17
0,20,"(10, 9)",0,-0.17
0,21,"(10, 8)",0,-0.17
0,22,"(10, 7)",0,-0.17
0,23,"(10, 6)",1,-0.17
0,24,"(11, 6)",1,-0.17
0,25,"(12, 6)",1,-0.17
0,26,"(13, 6)",1,-0.17
0,27,"(14, 6)",1,-0.17
0,28,"(15, 6)",0,-0.17
0,29,"(15, 5)",0,-0.17
0,30,"(15, 4)",1,-0.17
0,31,"(16, 4)",0,-0.17
0,32,"(16, 3)",1,-0.17
0,33,"(17, 3)",1,-0.17
0,34,"(18, 3)",1,-0.17
0,35,"(19, 3)",1,-0.17
0,36,"(20, 3)",0,-0.17
0,37,"(20, 2)",0,-0.17
0,38,"(20, 1)",0,-0.17
0,39,"(20, 0)",1,-0.17
0,40,"(21, 0)",1,-0.17
0,41,"(22, 0)",1,-0.17
0,42,"(23, 0)",1,-0.17
0,43,"(24, 0)",1,-0.17
0,44,"(25, 0)",1,-0.17
0,45,"(26, 0)",1,-0.17
0,46,"(27, 0)",1,-0.17
0,47,"(28, 0)",1,-0.17
0,48,"(29, 0)",1,-0.17
0,49,"(30, 0)",1,-0.17
0,50,"(31, 0)",1,-0.17
0,51,"(32, 0)",1,-0.17
0,52,"(33, 0)",1,-0.17
0,53,"(34, 0)",1,-0.17
0,54,"(35, 0)",1,-0.17
0,55,"(36, 0)",1,-0.17
0,56,"(37, 0)",1,-0.17
0,57,"(38, 0)",1,16.67
1,0,"(0, 19)",0,-0.17
1,1,"(0, 18)",1,-0.17
1,2,"(1, 18)",0,-0.17
1,3,"(1, 17)",0,-0.17
1,4,"(1, 16)",0,-0.17
1,5,"(1, 15)",0,-0.17
1,6,"(1, 14)",0,-0.17
1,7,"(1, 13)",1,-0.17
1,8,"(2, 13)",0,-0.17
1,9,"(2, 12)",1,-0.17
1,10,"(3, 12)",1,-0.17
1,11,"(4, 12)",1,-0.17
1,12,"(5, 12)",0,-0.17
1,13,"(5, 11)",1,-0.17
1,14,"(6, 11)",1,-0.17
1,15,"(7, 11)",0,-0.17
1,16,"(7, 10)",1,-0.17
1,17,"(8, 10)",0,-0.17
1,18,"(8, 9)",1,-0.17
1,19,"(9, 9)",1,-0.17
1,20,"(10, 9)",1,-0.17
1,21,"(11, 9)",0,-0.17
1,22,"(11, 8)",0,-0.17
1,23,"(11, 7)",1,-0.17
1,24,"(12, 7)",0,-0.17
1,25,"(12, 6)",1,-0.17
1,26,"(13, 6)",1,-0.17
1,27,"(14, 6)",0,-0.17
1,28,"(14, 5)",0,-0.17
1,29,"(14, 4)",0,-0.17
1,30,"(14, 3)",0,-0.17
1,31,"(14, 2)",1,-0.17
1,32,"(15, 2)",0,-0.17
1,33,"(15, 1)",0,-0.17
1,34,"(15, 0)",1,-0.17
1,35,"(16, 0)",1,-0.17
1,36,"(17, 0)",1,-0.17
1,37,"(18, 0)",1,-0.17
