episode,t,obs,act,rew
0,0,"(0, 29)",0,-0.11
0,1,"(0, 28)",0,-0.11
0,2,"(0, 27)",1,-0.11
0,3,"(1, 27)",1,-0.11
0,4,"(2, 27)",1,-0.11
0,5,"(3, 27)",1,-11.11
0,6,"(3, 27)",0,-0.11
0,7,"(3, 26)",0,-0.11
0,8,"(3, 25)",0,-0.11
0,9,"(3, 24)",0,-0.11
0,10,"(3, 23)",1,-0.11
0,11,"(4, 23)",1,-0.11
0,12,"(5, 23)",0,-0.11
0,13,"(5, 22)",0,-0.11
0,14,"(5, 21)",1,-0.11
0,15,"(6, 21)",1,-0.11
0,16,"(7, 21)",0,-0.11
0,17,"(7, 20)",1,-0.11
0,18,"(8, 20)",0,-0.11
0,19,"(8, 19)",1,-0.11
0,20,"(9, 19)",1,-0.11
0,21,"(10, 19)",1,-0.11
0,22,"(11, 19)",0,-0.11
0,23,"(11, 18)",0,-0.11
0,24,"(11, 17)",1,-0.11
0,25,"(12, 17)",1,-0.11
0,26,"(13, 17)",1,-0.11
0,27,"(14, 17)",1,-0.11
0,28,"(15, 17)",0,-0.11
0,29,"(15, 16)",0,-0.11
0,30,"(15, 15)",0,-0.11
0,31,"(15, 14)",0,-0.11
0,32,"(15, 13)",0,-0.11
0,33,"(15, 12)",1,-0.11
0,34,"(16, 12)",1,-0.11
0,35,"(17, 12)",1,-0.11
0,36,"(18, 12)",1,-0.11
0,37,"(19, 12)",0,-0.11
0,38,"(19, 11)",1,-0.11
0,39,"(20, 11)",0,-0.11
0,40,"(20, 10)",1,-0.11
0,41,"(21, 10)",1,-0.11
0,42,"(22, 10)",1,-0.11
0,43,"(23, 10)",1,-0.11
0,44,"(24, 10)",1,-0.11
0,45,"(25, 10)",0,-0.11
0,46,"(25, 9)",1,-0.11
0,47,"(26, 9)",1,-0.11
0,48,"(27, 9)",1,-0.11
0,49,"(28, 9)",1,-0.11
0,50,"(29, 9)",1,-0.11
0,51,"(30, 9)",1,-0.11
0,52,"(31, 9)",1,-0.11
0,53,"(32, 9)",1,-0.11
0,54,"(33, 9)",1,-0.11
