episode,t,obs,act,rew
0,0,"(0, 19)",0,-0.17
0,1,"(0, 18)",1,-0.17
0,2,"(1, 18)",0,-0.17
0,3,"(1, 17)",0,-0.17
0,4,"(1, 16)",0,-0.17
0,5,"(1, 15)",1,-0.17
0,6,"(2, 15)",1,-0.17
0,7,"(3, 15)",2,-0.17
0,8,"(3, 16)",1,-0.17
0,9,"(4, 16)",2,-0.17
0,10,"(4, 17)",1,-0.17
0,11,"(5, 17)",1,-0.17
0,12,"(6, 17)",1,-0.17
0,13,"(7, 17)",1,-0.17
0,14,"(8, 17)",2,-0.17
0,15,"(8, 18)",2,-0.17
0,16,"(8, 19)",1,-0.17
0,17,"(9, 19)",1,-0.17
0,18,"(10, 19)",1,-0.17
0,19,"(11, 19)",1,-0.17
0,20,"(12, 19)",1,-0.17
0,21,"(13, 19)",1,-0.17
0,22,"(14, 19)",1,-0.17
0,23,"(15, 19)",0,-0.17
0,24,"(15, 18)",1,-0.17
0,25,"(16, 18)",1,-0.17
0,26,"(17, 18)",2,-0.17
0,27,"(17, 19)",1,-0.17
0,28,"(18, 19)",1,-0.17
0,29,"(19, 19)",0,-0.17
0,30,"(19, 18)",0,-0.17
0,31,"(19, 17)",1,-0.17
0,32,"(20, 17)",1,-0.17
0,33,"(21, 17)",2,-0.17
0,34,"(21, 18)",2,-0.17
0,35,"(21, 19)",1,-0.17
0,36,"(22, 19)",1,-0.17
0,37,"(23, 19)",1,-0.17
0,38,"(24, 19)",1,-0.17
0,39,"(25, 19)",1,-0.17
0,40,"(26, 19)",1,-0.17
0,41,"(27, 19)",0,-0.17
0,42,"(27, 18)",0,-0.17
0,43,"(27, 17)",0,-0.17
0,44,"(27, 16)",0,-0.17
0,45,"(27, 15)",1,-0.17
0,46,"(28, 15)",1,-0.17
0,47,"(29, 15)",1,-0.17
0,48,"(30, 15)",1,-0.17
0,49,"(31, 15)",1,-0.17
0,50,"(32, 15)",1,-0.17
0,51,"(33, 15)",0,-0.17
0,52,"(33, 14)",0,-0.17
0,53,"(33, 13)",1,-0.17
0,54,"(34, 13)",1,-0.17
0,55,"(35, 13)",0,-0.17
0,56,"(35, 12)",0,-0.17
0,57,"(35, 11)",0,-0.17
0,58,"(35, 10)",0,-0.17
0,59,"(35, 9)",1,-0.17
0,60,"(36, 9)",1,-0.17
0,61,"(37, 9)",1,-0.17
0,62,"(38, 9)",1,-0.17
0,63,"(39, 9)",0,-0.17
0,64,"(39, 8)",0,-0.17
0,65,"(39, 7)",0,-0.17
0,66,"(39, 6)",0,-0.17
0,67,"(39, 5)",0,-0.17
0,68,"(39, 4)",0,-0.17
0,69,"(39, 3)",0,-0.17
0,70,"(39, 2)",0,-0.17
0,71,"(39, 1)",0,16.67
1,0,"(0, 19)",1,-0.17
1,1,"(1, 19)",0,-0.17
1,2,"(1, 18)",0,-0.17
1,3,"(1, 17)",0,-0.17
1,4,"(1, 16)",0,-0.17
1,5,"(1, 15)",1,-0.17
1,6,"(2, 15)",1,-0.17
1,7,"(3, 15)",2,-0.17
1,8,"(3, 16)",1,-0.17
1,9,"(4, 16)",2,-0.17
1,10,"(4, 17)",1,-0.17
1,11,"(5, 17)",1,-0.17
1,12,"(6, 17)",1,-0.17
1,13,"(7, 17)",1,-0.17
1,14,"(8, 17)",2,-0.17
1,15,"(8, 18)",2,-0.17
1,16,"(8, 19)",1,-0.17
1,17,"(9, 19)",1,-0.17
1,18,"(10, 19)",1,-0.17
1,19,"(11, 19)",1,-0.17
1,20,"(12, 19)",1,-0.17
1,21,"(13, 19)",1,-0.17
1,22,"(14, 19)",1,-0.17
1,23,"(15, 19)",0,-0.17
1,24,"(15, 18)",1,-0.17
1,25,"(16, 18)",1,-0.17
1,26,"(17, 18)",2,-0.17
1,27,"(17, 19)",1,-0.17
1,28,"(18, 19)",1,-0.17
1,29,"(19, 19)",0,-0.17
1,30,"(19, 18)",0,-0.17
1,31,"(19, 17)",1,-0.17
1,32,"(20, 17)",1,-0.17
1,33,"(21, 17)",2,-0.17
1,34,"(21, 18)",2,-0.17
1,35,"(21, 19)",1,-0.17
1,36,"(22, 19)",1,-0.17
1,37,"(23, 19)",1,-0.17
1,38,"(24, 19)",1,-0.17
1,39,"(25, 19)",1,-0.17
1,40,"(26, 19)",1,-0.17
1,41,"(27, 19)",0,-0.17
1,42,"(27, 18)",0,-0.17
1,43,"(27, 17)",0,-0.17
1,44,"(27, 16)",0,-0.17
1,45,"(27, 15)",1,-0.17
1,46,"(28, 15)",1,-0.17
1,47,"(29, 15)",1,-0.17
1,48,"(30, 15)",1,-0.17
1,49,"(31, 15)",1,-0.17
1,50,"(32, 15)",1,-0.17
1,51,"(33, 15)",0,-0.17
