episode,t,obs,act,rew
0,0,"(0, 19)",1,-0.17
0,1,"(1, 19)",0,-0.17
0,2,"(1, 18)",1,-16.67
0,3,"(1, 18)",0,-0.17
0,4,"(1, 17)",0,-0.17
0,5,"(1, 16)",0,-0.17
0,6,"(1, 15)",0,-0.17
0,7,"(1, 14)",1,-0.17
0,8,"(2, 14)",0,-0.17
0,9,"(2, 13)",1,-0.17
0,10,"(3, 13)",1,-0.17
0,11,"(4, 13)",0,-0.17
0,12,"(4, 12)",0,-0.17
0,13,"(4, 11)",0,-16.67
0,14,"(4, 11)",1,-0.17
0,15,"(5, 11)",0,-0.17
0,16,"(5, 10)",1,-0.17
0,17,"(6, 10)",0,-0.17
0,18,"(6, 9)",1,-0.17
0,19,"(7, 9)",0,-0.17
0,20,"(7, 8)",0,-0.17
0,21,"(7, 7)",1,-0.17
0,22,"(8, 7)",1,-0.17
0,23,"(9, 7)",0,-0.17
0,24,"(9, 6)",1,-16.67
0,25,"(9, 6)",0,-0.17
0,26,"(9, 5)",1,-0.17
0,27,"(10, 5)",1,-0.17
0,28,"(11, 5)",1,-0.17
0,29,"(12, 5)",1,-0.17
0,30,"(13, 5)",1,-0.17
0,31,"(14, 5)",1,-0.17
0,32,"(15, 5)",1,-0.17
0,33,"(16, 5)",1,-0.17
0,34,"(17, 5)",1,-0.17
0,35,"(18, 5)",1,-0.17
0,36,"(19, 5)",1,-0.17
0,37,"(20, 5)",1,-0.17
0,38,"(21, 5)",0,-0.17
0,39,"(21, 4)",1,-0.17
0,40,"(22, 4)",1,-0.17
0,41,"(23, 4)",0,-0.17
0,42,"(23, 3)",1,-0.17
0,43,"(24, 3)",1,-0.17
0,44,"(25, 3)",1,-0.17
0,45,"(26, 3)",1,-0.17
0,46,"(27, 3)",1,-0.17
0,47,"(28, 3)",1,-0.17
0,48,"(29, 3)",1,-0.17
0,49,"(30, 3)",1,-0.17
0,50,"(31, 3)",1,-0.17
0,51,"(32, 3)",1,-0.17
0,52,"(33, 3)",0,-0.17
0,53,"(33, 2)",1,-0.17
0,54,"(34, 2)",1,-0.17
0,55,"(35, 2)",2,-0.17
0,56,"(35, 3)",1,-0.17
0,57,"(36, 3)",1,-0.17
0,58,"(37, 3)",1,-0.17
0,59,"(38, 3)",1,-0.17
0,60,"(39, 3)",0,-0.17
0,61,"(39, 2)",0,-0.17
0,62,"(39, 1)",0,16.67
1,0,"(0, 19)",0,-0.17
1,1,"(0, 18)",1,-0.17
1,2,"(1, 18)",1,-16.67
1,3,"(1, 18)",0,-0.17
1,4,"(1, 17)",0,-0.17
1,5,"(1, 16)",0,-0.17
1,6,"(1, 15)",0,-0.17
1,7,"(1, 14)",1,-0.17
1,8,"(2, 14)",1,-16.67
1,9,"(2, 14)",0,-0.17
1,10,"(2, 13)",0,-0.17
1,11,"(2, 12)",0,-0.17
1,12,"(2, 11)",0,-0.17
1,13,"(2, 10)",0,-0.17
1,14,"(2, 9)",1,-0.17
1,15,"(3, 9)",1,-0.17
1,16,"(4, 9)",1,-0.17
1,17,"(5, 9)",1,-0.17
1,18,"(6, 9)",1,-0.17
1,19,"(7, 9)",0,-0.17
1,20,"(7, 8)",0,-0.17
1,21,"(7, 7)",1,-0.17
1,22,"(8, 7)",1,-0.17
1,23,"(9, 7)",1,-0.17
1,24,"(10, 7)",0,-16.67
1,25,"(10, 7)",1,-0.17
1,26,"(11, 7)",0,-0.17
1,27,"(11, 6)",0,-0.17
1,28,"(11, 5)",1,-0.17
1,29,"(12, 5)",1,-0.17
1,30,"(13, 5)",1,-0.17
1,31,"(14, 5)",1,-0.17
1,32,"(15, 5)",1,-0.17
1,33,"(16, 5)",1,-0.17
1,34,"(17, 5)",1,-0.17
1,35,"(18, 5)",1,-0.17
1,36,"(19, 5)",1,-0.17
1,37,"(20, 5)",1,-0.17
1,38,"(21, 5)",0,-0.17
1,39,"(21, 4)",1,-0.17
1,40,"(22, 4)",1,-0.17
1,41,"(23, 4)",1,-0.17
1,42,"(24, 4)",1,-0.17
1,43,"(25, 4)",0,-0.17
1,44,"(25, 3)",1,-0.17
1,45,"(26, 3)",1,-0.17
1,46,"(27, 3)",1,-0.17
1,47,"(28, 3)",1,-0.17
1,48,"(29, 3)",1,-0.17
1,49,"(30, 3)",1,-0.17
1,50,"(31, 3)",1,-0.17
1,51,"(32, 3)",1,-0.17
1,52,"(33, 3)",0,-0.17
1,53,"(33, 2)",1,-0.17
1,54,"(34, 2)",1,-0.17
1,55,"(35, 2)",1,-0.17
1,56,"(36, 2)",2,-0.17
1,57,"(36, 3)",1,-0.17
1,58,"(37, 3)",1,-0.17
1,59,"(38, 3)",0,-0.17
1,60,"(38, 2)",0,-0.17
1,61,"(38, 1)",1,-0.17
1,62,"(39, 1)",0,16.67
2,0,"(0, 19)",1,-0.17
2,1,"(1, 19)",1,-0.17
2,2,"(2, 19)",0,-16.67
2,3,"(2, 19)",3,-0.17
2,4,"(1, 19)",0,-0.17
2,5,"(1, 18)",0,-0.17
2,6,"(1, 17)",0,-0.17
2,7,"(1, 16)",1,-0.17
2,8,"(2, 16)",0,-0.17
2,9,"(2, 15)",0,-0.17
2,10,"(2, 14)",0,-0.17
2,11,"(2, 13)",1,-0.17
2,12,"(3, 13)",1,-0.17
2,13,"(4, 13)",1,-0.17
2,14,"(5, 13)",1,-0.17
2,15,"(6, 13)",0,-0.17
2,16,"(6, 12)",1,-16.67
2,17,"(6, 12)",0,-0.17
2,18,"(6, 11)",0,-0.17
2,19,"(6, 10)",0,-0.17
2,20,"(6, 9)",1,-0.17
2,21,"(7, 9)",0,-0.17
2,22,"(7, 8)",1,-0.17
2,23,"(8, 8)",1,-0.17
2,24,"(9, 8)",1,-0.17
2,25,"(10, 8)",0,-0.17
2,26,"(10, 7)",1,-0.17
2,27,"(11, 7)",0,-0.17
2,28,"(11, 6)",0,-0.17
2,29,"(11, 5)",1,-0.17
2,30,"(12, 5)",1,-0.17
2,31,"(13, 5)",0,-0.17
2,32,"(13, 4)",1,-16.67
2,33,"(13, 4)",0,-0.17
2,34,"(13, 3)",1,-0.17
2,35,"(14, 3)",1,-0.17
2,36,"(15, 3)",1,-0.17
2,37,"(16, 3)",1,-0.17
2,38,"(17, 3)",1,-0.17
2,39,"(18, 3)",1,-0.17
2,40,"(19, 3)",1,-0.17
2,41,"(20, 3)",1,-0.17
2,42,"(21, 3)",1,-16.67
2,43,"(21, 3)",2,-0.17
2,44,"(21, 4)",1,-0.17
2,45,"(22, 4)",1,-0.17
2,46,"(23, 4)",1,-0.17
2,47,"(24, 4)",1,-0.17
2,48,"(25, 4)",1,-0.17
2,49,"(26, 4)",1,-0.17
2,50,"(27, 4)",0,-0.17
2,51,"(27, 3)",1,-0.17
2,52,"(28, 3)",1,-0.17
2,53,"(29, 3)",1,-0.17
2,54,"(30, 3)",1,-0.17
2,55,"(31, 3)",1,-0.17
2,56,"(32, 3)",1,-0.17
2,57,"(33, 3)",0,-0.17
2,58,"(33, 2)",1,-0.17
2,59,"(34, 2)",1,-0.17
2,60,"(35, 2)",1,-0.17
2,61,"(36, 2)",2,-0.17
2,62,"(36, 3)",1,-0.17
2,63,"(37, 3)",1,-0.17
2,64,"(38, 3)",0,-0.17
2,65,"(38, 2)",0,-0.17
2,66,"(38, 1)",1,-0.17
2,67,"(39, 1)",0,16.67
3,0,"(0, 19)",1,-0.17
3,1,"(1, 19)",1,-0.17
3,2,"(2, 19)",0,-16.67
3,3,"(2, 19)",3,-0.17
3,4,"(1, 19)",0,-0.17
3,5,"(1, 18)",0,-0.17
3,6,"(1, 17)",0,-0.17
3,7,"(1, 16)",0,-0.17
3,8,"(1, 15)",0,-0.17
3,9,"(1, 14)",0,-0.17
3,10,"(1, 13)",0,-16.67
3,11,"(1, 13)",1,-0.17
3,12,"(2, 13)",0,-0.17
3,13,"(2, 12)",0,-0.17
3,14,"(2, 11)",0,-0.17
3,15,"(2, 10)",0,-0.17
3,16,"(2, 9)",1,-0.17
3,17,"(3, 9)",1,-0.17
3,18,"(4, 9)",1,-0.17
3,19,"(5, 9)",0,-0.17
3,20,"(5, 8)",0,-0.17
3,21,"(5, 7)",1,-0.17
3,22,"(6, 7)",1,-0.17
3,23,"(7, 7)",0,-0.17
3,24,"(7, 6)",1,-0.17
3,25,"(8, 6)",1,-0.17
3,26,"(9, 6)",1,-16.67
3,27,"(9, 6)",0,-0.17
3,28,"(9, 5)",1,-0.17
3,29,"(10, 5)",1,-0.17
3,30,"(11, 5)",1,-0.17
3,31,"(12, 5)",1,-0.17
3,32,"(13, 5)",1,-0.17
3,33,"(14, 5)",1,-0.17
3,34,"(15, 5)",1,-0.17
3,35,"(16, 5)",1,-0.17
3,36,"(17, 5)",1,-0.17
3,37,"(18, 5)",1,-0.17
3,38,"(19, 5)",1,-0.17
3,39,"(20, 5)",1,-0.17
3,40,"(21, 5)",0,-0.17
3,41,"(21, 4)",1,-0.17
3,42,"(22, 4)",1,-0.17
3,43,"(23, 4)",1,-0.17
3,44,"(24, 4)",1,-0.17
3,45,"(25, 4)",1,-0.17
3,46,"(26, 4)",1,-0.17
3,47,"(27, 4)",0,-0.17
3,48,"(27, 3)",1,-0.17
3,49,"(28, 3)",1,-0.17
3,50,"(29, 3)",1,-0.17
3,51,"(30, 3)",1,-0.17
3,52,"(31, 3)",1,-0.17
3,53,"(32, 3)",1,-0.17
3,54,"(33, 3)",0,-0.17
3,55,"(33, 2)",1,-0.17
3,56,"(34, 2)",1,-0.17
3,57,"(35, 2)",1,-0.17
3,58,"(36, 2)",2,-0.17
3,59,"(36, 3)",1,-0.17
3,60,"(37, 3)",1,-0.17
3,61,"(38, 3)",0,-0.17
3,62,"(38, 2)",1,-0.17
3,63,"(39, 2)",0,-0.17
3,64,"(39, 1)",0,16.67
4,0,"(0, 19)",1,-0.17
4,1,"(1, 19)",1,-0.17
4,2,"(2, 19)",0,-16.67
4,3,"(2, 19)",3,-0.17
4,4,"(1, 19)",0,-0.17
4,5,"(1, 18)",0,-0.17
4,6,"(1, 17)",0,-0.17
4,7,"(1, 16)",1,-0.17
4,8,"(2, 16)",1,-0.17
4,9,"(3, 16)",0,-0.17
4,10,"(3, 15)",1,-16.67
4,11,"(3, 15)",2,-0.17
4,12,"(3, 16)",2,-0.17
4,13,"(3, 17)",1,-0.17
4,14,"(4, 17)",1,-0.17
4,15,"(5, 17)",1,-0.17
4,16,"(6, 17)",1,-0.17
4,17,"(7, 17)",1,-0.17
4,18,"(8, 17)",1,-0.17
4,19,"(9, 17)",1,-0.17
4,20,"(10, 17)",1,-0.17
4,21,"(11, 17)",0,-0.17
4,22,"(11, 16)",1,-0.17
4,23,"(12, 16)",1,-0.17
4,24,"(13, 16)",0,-0.17
4,25,"(13, 15)",0,-0.17
4,26,"(13, 14)",1,-0.17
4,27,"(14, 14)",1,-0.17
4,28,"(15, 14)",0,-0.17
4,29,"(15, 13)",0,-16.67
4,30,"(15, 13)",1,-0.17
4,31,"(16, 13)",0,-0.17
4,32,"(16, 12)",1,-0.17
4,33,"(17, 12)",0,-0.17
4,34,"(17, 11)",0,-0.17
4,35,"(17, 10)",1,-0.17
4,36,"(18, 10)",1,-0.17
4,37,"(19, 10)",0,-0.17
4,38,"(19, 9)",1,-0.17
4,39,"(20, 9)",1,-0.17
4,40,"(21, 9)",1,-0.17
4,41,"(22, 9)",1,-0.17
4,42,"(23, 9)",1,-0.17
4,43,"(24, 9)",1,-0.17
4,44,"(25, 9)",1,-0.17
4,45,"(26, 9)",1,-0.17
4,46,"(27, 9)",1,-0.17
4,47,"(28, 9)",1,-0.17
4,48,"(29, 9)",1,-0.17
4,49,"(30, 9)",1,-0.17
4,50,"(31, 9)",1,-0.17
4,51,"(32, 9)",1,-0.17
4,52,"(33, 9)",1,-0.17
4,53,"(34, 9)",1,-0.17
4,54,"(35, 9)",1,-0.17
4,55,"(36, 9)",1,-0.17
4,56,"(37, 9)",0,-0.17
4,57,"(37, 8)",1,-0.17
4,58,"(38, 8)",1,-0.17
4,59,"(39, 8)",0,-0.17
4,60,"(39, 7)",0,-0.17
4,61,"(39, 6)",0,-0.17
4,62,"(39, 5)",0,-0.17
4,63,"(39, 4)",0,-0.17
4,64,"(39, 3)",0,-0.17
4,65,"(39, 2)",0,-0.17
4,66,"(39, 1)",0,16.67
5,0,"(0, 19)",1,-0.17
5,1,"(1, 19)",0,-0.17
5,2,"(1, 18)",0,-0.17
5,3,"(1, 17)",1,-0.17
5,4,"(2, 17)",1,-0.17
5,5,"(3, 17)",0,-0.17
5,6,"(3, 16)",0,-0.17
5,7,"(3, 15)",0,-16.67
5,8,"(3, 15)",1,-16.67
5,9,"(3, 15)",2,-0.17
5,10,"(3, 16)",1,-0.17
5,11,"(4, 16)",1,-0.17
5,12,"(5, 16)",0,-0.17
5,13,"(5, 15)",0,-0.17
5,14,"(5, 14)",1,-0.17
5,15,"(6, 14)",1,-0.17
5,16,"(7, 14)",0,-0.17
5,17,"(7, 13)",1,-0.17
5,18,"(8, 13)",1,-0.17
5,19,"(9, 13)",0,-0.17
5,20,"(9, 12)",0,-0.17
5,21,"(9, 11)",0,-0.17
5,22,"(9, 10)",1,-0.17
5,23,"(10, 10)",0,-0.17
5,24,"(10, 9)",0,-0.17
5,25,"(10, 8)",0,-0.17
5,26,"(10, 7)",1,-0.17
5,27,"(11, 7)",0,-0.17
5,28,"(11, 6)",0,-0.17
5,29,"(11, 5)",1,-0.17
5,30,"(12, 5)",1,-0.17
5,31,"(13, 5)",1,-0.17
5,32,"(14, 5)",1,-0.17
5,33,"(15, 5)",0,-0.17
5,34,"(15, 4)",1,-0.17
5,35,"(16, 4)",1,-0.17
5,36,"(17, 4)",0,-0.17
5,37,"(17, 3)",1,-0.17
5,38,"(18, 3)",1,-0.17
5,39,"(19, 3)",1,-0.17
5,40,"(20, 3)",1,-0.17
5,41,"(21, 3)",1,-16.67
5,42,"(21, 3)",0,-0.17
5,43,"(21, 2)",0,-0.17
5,44,"(21, 1)",1,-0.17
5,45,"(22, 1)",1,-0.17
5,46,"(23, 1)",1,-0.17
5,47,"(24, 1)",1,-0.17
5,48,"(25, 1)",1,-0.17
5,49,"(26, 1)",1,-0.17
5,50,"(27, 1)",1,-0.17
5,51,"(28, 1)",1,-0.17
5,52,"(29, 1)",1,-0.17
5,53,"(30, 1)",1,-0.17
5,54,"(31, 1)",1,-0.17
5,55,"(32, 1)",1,-0.17
5,56,"(33, 1)",2,-0.17
5,57,"(33, 2)",1,-0.17
5,58,"(34, 2)",1,-0.17
5,59,"(35, 2)",1,-0.17
5,60,"(36, 2)",2,-0.17
5,61,"(36, 3)",1,-0.17
5,62,"(37, 3)",1,-0.17
5,63,"(38, 3)",1,-0.17
5,64,"(39, 3)",0,-0.17
5,65,"(39, 2)",0,-0.17
5,66,"(39, 1)",0,16.67
