episode,t,obs,act,rew
0,0,"(0, 29)",0,-0.11
0,1,"(0, 28)",0,-0.11
0,2,"(0, 27)",1,-0.11
0,3,"(1, 27)",1,-0.11
0,4,"(2, 27)",0,-11.11
0,5,"(2, 27)",1,-0.11
0,6,"(3, 27)",0,-11.11
0,7,"(3, 27)",2,-0.11
0,8,"(3, 28)",1,-11.11
0,9,"(3, 28)",2,-0.11
0,10,"(3, 29)",1,-0.11
0,11,"(4, 29)",1,-0.11
0,12,"(5, 29)",1,-0.11
0,13,"(6, 29)",1,-0.11
0,14,"(7, 29)",0,-0.11
0,15,"(7, 28)",0,-0.11
0,16,"(7, 27)",1,-0.11
0,17,"(8, 27)",1,-0.11
0,18,"(9, 27)",1,-0.11
0,19,"(10, 27)",1,-0.11
0,20,"(11, 27)",2,-0.11
0,21,"(11, 28)",2,-0.11
0,22,"(11, 29)",1,-0.11
0,23,"(12, 29)",1,-0.11
0,24,"(13, 29)",1,-11.11
0,25,"(13, 29)",3,-0.11
0,26,"(12, 29)",3,-0.11
0,27,"(11, 29)",0,-0.11
0,28,"(11, 28)",0,-0.11
0,29,"(11, 27)",3,-0.11
0,30,"(10, 27)",3,-0.11
0,31,"(9, 27)",3,-0.11
0,32,"(8, 27)",3,-0.11
0,33,"(7, 27)",2,-0.11
0,34,"(7, 28)",2,-0.11
0,35,"(7, 29)",3,-0.11
0,36,"(6, 29)",3,-0.11
0,37,"(5, 29)",0,-0.11
0,38,"(5, 28)",0,-0.11
0,39,"(5, 27)",0,-0.11
0,40,"(5, 26)",0,-0.11
0,41,"(5, 25)",1,-0.11
0,42,"(6, 25)",1,-0.11
0,43,"(7, 25)",0,-0.11
0,44,"(7, 24)",0,-0.11
0,45,"(7, 23)",1,-0.11
0,46,"(8, 23)",1,-0.11
0,47,"(9, 23)",1,-0.11
0,48,"(10, 23)",2,-0.11
0,49,"(10, 24)",1,-0.11
0,50,"(11, 24)",2,-0.11
0,51,"(11, 25)",1,-0.11
0,52,"(12, 25)",1,-0.11
0,53,"(13, 25)",0,-0.11
0,54,"(13, 24)",0,-0.11
